Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
48,01/22/25 07:30:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,3.1,0.061,5.8,4.9,8.6,7.8,6.9,0.064,4.6,9.1,0.213,0.044,0.095,6.3,5.8,0.096,0.370,7.0,0.437,6.6,3.5,0.312,5.5,0.382,4.6,2.7,6.0,0.455,6.0,0.278,6.3,2.8,7.0,3.7,0.267,0.372,4.5,5.1
49,01/22/25 07:35:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,3.1,0.061,5.8,4.9,8.6,7.8,6.9,0.064,4.6,9.1,0.213,0.044,0.095,6.3,5.8,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.7,6.0,0.455,6.0,0.278,6.1,2.8,7.0,3.7,0.267,0.372,4.6,5.1
50,01/22/25 07:40:00,0.141,0.109,5.5,6.9,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,3.0,0.061,5.8,4.8,8.6,7.8,6.9,0.064,4.6,9.1,0.213,0.044,0.095,6.3,5.6,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.7,6.0,0.455,6.0,0.278,6.3,2.8,7.0,3.6,0.267,0.372,4.5,5.1
51,01/22/25 07:45:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,3.0,0.061,5.8,4.8,8.6,7.8,6.9,0.064,4.5,9.1,0.213,0.044,0.095,6.1,5.6,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.7,6.0,0.455,6.0,0.278,6.1,2.8,7.0,3.7,0.267,0.372,4.5,5.1
52,01/22/25 07:50:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,3.0,0.061,5.9,4.8,8.6,7.8,6.9,0.064,4.5,9.0,0.213,0.044,0.095,6.1,5.6,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.382,4.5,2.7,6.0,0.455,6.0,0.278,6.3,2.8,7.0,3.6,0.267,0.372,4.5,5.1
53,01/22/25 07:55:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.9,0.061,5.8,4.8,8.6,7.8,6.9,0.064,4.5,9.1,0.213,0.044,0.095,6.1,5.6,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.3,0.380,4.5,2.7,6.0,0.455,6.0,0.278,6.1,2.8,6.8,3.6,0.267,0.372,4.6,5.1
54,01/22/25 08:00:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.9,0.061,5.8,4.6,8.6,7.8,6.9,0.064,4.4,9.1,0.213,0.044,0.095,6.1,5.6,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.3,0.380,4.5,2.7,6.0,0.455,6.0,0.278,6.3,2.8,7.0,3.6,0.267,0.372,4.5,5.1
55,01/22/25 08:05:00,0.141,0.109,5.6,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.9,0.061,5.8,4.6,8.6,7.8,6.9,0.064,4.4,9.1,0.213,0.044,0.095,6.1,5.6,0.096,0.370,7.0,0.437,6.6,3.5,0.312,5.5,0.380,4.6,2.7,6.0,0.455,6.0,0.278,6.1,2.8,7.0,3.7,0.267,0.372,4.5,5.1
56,01/22/25 08:10:00,0.141,0.109,5.6,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.9,0.061,5.8,4.6,8.6,7.8,6.8,0.064,4.4,9.1,0.213,0.044,0.095,6.1,5.6,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.7,6.0,0.455,6.0,0.278,6.3,2.8,6.8,3.6,0.267,0.372,4.5,5.1
57,01/22/25 08:15:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.8,0.061,5.9,4.6,8.6,7.8,6.9,0.064,4.4,9.1,0.213,0.044,0.095,6.0,5.6,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.3,0.380,4.6,2.7,6.0,0.455,6.0,0.278,6.3,2.8,7.0,3.6,0.267,0.372,4.6,5.1
58,01/22/25 08:20:00,0.141,0.109,5.5,6.9,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.4,2.8,0.061,5.9,4.5,8.6,7.8,6.9,0.064,4.3,9.1,0.213,0.044,0.095,6.0,5.6,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.382,4.5,2.7,6.0,0.455,6.0,0.278,6.1,2.8,7.0,3.7,0.267,0.372,4.5,5.1
59,01/22/25 08:25:00,0.141,0.109,5.6,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.8,0.061,5.9,4.5,8.6,7.8,6.8,0.064,4.3,9.1,0.213,0.044,0.095,6.0,5.6,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.5,2.7,6.0,0.455,6.0,0.278,6.3,2.7,7.0,3.6,0.267,0.372,4.6,5.1
60,01/22/25 08:30:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.6,0.061,5.9,4.5,8.6,7.8,6.8,0.064,4.3,9.1,0.213,0.044,0.095,6.0,5.6,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.7,6.0,0.455,6.0,0.278,6.3,2.8,6.8,3.7,0.267,0.372,4.5,5.1
61,01/22/25 08:35:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.6,0.061,5.8,4.5,8.6,7.8,6.8,0.064,4.3,9.1,0.213,0.044,0.095,5.9,5.6,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.7,6.0,0.455,6.0,0.278,6.3,2.8,7.0,3.6,0.267,0.372,4.5,5.1
62,01/22/25 08:40:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.6,0.061,5.9,4.4,8.6,7.8,6.8,0.064,4.1,9.1,0.213,0.044,0.095,5.9,5.5,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.5,2.7,6.0,0.455,6.0,0.278,6.1,2.7,6.8,3.6,0.267,0.372,4.5,5.1
63,01/22/25 08:45:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.5,0.061,5.9,4.4,8.6,7.8,6.9,0.064,4.1,9.1,0.213,0.044,0.095,5.9,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.382,4.5,2.6,6.0,0.455,6.0,0.278,6.1,2.8,6.8,3.6,0.267,0.372,4.6,5.1
64,01/22/25 08:50:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.5,0.061,5.9,4.4,8.6,7.8,6.9,0.064,4.1,9.1,0.213,0.044,0.095,5.9,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.3,0.380,4.6,2.6,6.0,0.455,6.0,0.278,6.1,2.7,7.0,3.6,0.267,0.372,4.6,5.1
65,01/22/25 08:55:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.5,0.061,5.9,4.4,8.6,7.9,6.8,0.064,4.1,9.1,0.213,0.044,0.095,5.8,5.6,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.7,6.0,0.455,6.0,0.278,6.3,2.7,6.8,3.6,0.267,0.372,4.6,5.1
66,01/22/25 09:00:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.4,0.061,5.8,4.4,8.6,7.8,6.8,0.064,4.0,9.1,0.213,0.044,0.095,5.8,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.5,2.7,6.0,0.455,6.0,0.277,6.3,2.7,6.8,3.6,0.267,0.372,4.5,5.1
67,01/22/25 09:05:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.5,0.061,5.9,4.3,8.6,7.8,6.8,0.064,4.0,9.1,0.213,0.044,0.095,5.8,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.278,6.3,2.7,7.0,3.6,0.267,0.372,4.5,5.1
68,01/22/25 09:10:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.4,0.061,5.9,4.3,8.6,7.8,6.8,0.063,4.0,9.1,0.213,0.044,0.095,5.8,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.7,6.0,0.455,6.0,0.277,6.1,2.8,6.8,3.7,0.267,0.372,4.5,5.1
69,01/22/25 09:15:00,0.141,0.109,5.6,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.4,0.061,5.8,4.3,8.6,7.8,6.8,0.064,4.0,9.1,0.213,0.044,0.095,5.8,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.8,7.0,3.6,0.267,0.372,4.5,5.1
70,01/22/25 09:20:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.3,0.061,5.8,4.3,8.6,7.8,6.8,0.063,4.0,9.1,0.213,0.044,0.095,5.8,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.278,6.3,2.7,7.0,3.6,0.267,0.372,4.5,5.1
71,01/22/25 09:25:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.3,0.061,5.8,4.1,8.6,7.8,6.8,0.064,3.9,9.1,0.213,0.044,0.095,5.8,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.5,2.6,6.0,0.455,6.0,0.278,6.3,2.7,6.8,3.6,0.267,0.372,4.6,5.1
72,01/22/25 09:30:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.3,0.061,5.9,4.1,8.6,7.8,6.8,0.064,3.9,9.1,0.213,0.044,0.095,5.8,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,6.8,3.6,0.267,0.372,4.5,5.1
73,01/22/25 09:35:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.3,0.061,5.9,4.1,8.6,7.8,6.6,0.064,3.9,9.1,0.213,0.044,0.095,5.6,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.7,6.8,3.6,0.267,0.372,4.6,5.1
74,01/22/25 09:40:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.3,0.061,5.9,4.1,8.6,7.8,6.8,0.063,3.9,9.1,0.213,0.044,0.095,5.6,5.5,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.7,6.8,3.6,0.267,0.372,4.5,5.1
75,01/22/25 09:45:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.1,0.061,5.8,4.1,8.6,7.8,6.6,0.064,3.8,9.1,0.213,0.044,0.095,5.6,5.4,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.3,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,7.0,3.6,0.267,0.372,4.5,5.1
76,01/22/25 09:50:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.1,0.061,5.8,4.1,8.6,7.8,6.6,0.063,3.8,9.1,0.213,0.044,0.095,5.6,5.5,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.382,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,7.0,3.6,0.267,0.372,4.6,5.1
77,01/22/25 09:55:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.1,0.061,5.8,4.0,8.6,7.9,6.6,0.063,3.8,9.1,0.213,0.044,0.095,5.6,5.4,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.5,2.6,6.0,0.455,6.0,0.277,6.1,2.7,7.0,3.6,0.267,0.372,4.5,5.2
78,01/22/25 10:00:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.1,0.061,5.8,4.0,8.6,7.8,6.6,0.063,3.8,9.1,0.213,0.043,0.095,5.6,5.4,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.7,6.8,3.6,0.267,0.372,4.5,5.1
79,01/22/25 10:05:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.1,0.061,5.8,4.0,8.6,7.8,6.6,0.063,3.6,9.1,0.213,0.043,0.095,5.5,5.4,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.7,7.0,3.6,0.267,0.372,4.5,5.1
80,01/22/25 10:10:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.0,0.061,5.8,4.0,8.6,7.8,6.6,0.063,3.6,9.1,0.213,0.043,0.095,5.5,5.4,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.7,7.0,3.6,0.267,0.372,4.5,5.1
81,01/22/25 10:15:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.0,0.061,5.8,3.9,8.6,7.8,6.6,0.063,3.6,9.0,0.212,0.043,0.095,5.5,5.4,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,7.0,3.6,0.267,0.372,4.5,5.1
82,01/22/25 10:20:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.0,0.061,5.8,3.9,8.6,7.8,6.6,0.063,3.6,9.1,0.213,0.044,0.095,5.5,5.4,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,7.0,3.6,0.267,0.372,4.5,5.1
83,01/22/25 10:25:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,2.0,0.061,5.8,3.9,8.6,7.8,6.6,0.063,3.6,9.1,0.213,0.043,0.095,5.4,5.4,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.7,6.8,3.6,0.267,0.372,4.5,5.1
84,01/22/25 10:30:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.157,0.036,6.9,6.5,2.0,0.061,5.8,3.9,8.6,7.8,6.6,0.063,3.6,9.1,0.213,0.044,0.095,5.4,5.4,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.6,7.0,3.6,0.267,0.372,4.5,5.1
85,01/22/25 10:35:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.9,0.061,5.9,3.9,8.6,7.8,6.6,0.063,3.5,9.1,0.213,0.043,0.095,5.4,5.4,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,6.8,3.6,0.267,0.372,4.6,5.1
86,01/22/25 10:40:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.9,0.061,5.8,3.8,8.6,7.8,6.6,0.063,3.5,9.1,0.213,0.043,0.095,5.4,5.4,0.097,0.370,7.0,0.437,6.6,3.2,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,7.0,3.6,0.267,0.372,4.6,5.1
87,01/22/25 10:45:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.9,0.061,5.8,3.8,8.6,7.8,6.6,0.063,3.5,9.1,0.213,0.043,0.095,5.4,5.4,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.5,2.6,6.0,0.455,6.0,0.277,6.3,2.7,7.0,3.6,0.267,0.372,4.5,5.1
88,01/22/25 10:50:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.9,0.061,5.8,3.8,8.6,7.8,6.5,0.063,3.5,9.1,0.213,0.044,0.095,5.4,5.4,0.097,0.370,7.0,0.437,6.6,3.3,0.311,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,6.8,3.6,0.267,0.372,4.5,5.1
89,01/22/25 10:55:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.8,0.061,5.8,3.8,8.6,7.8,6.6,0.063,3.5,9.0,0.213,0.043,0.095,5.4,5.3,0.097,0.370,7.0,0.437,6.6,3.2,0.311,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,7.0,3.6,0.267,0.372,4.6,5.1
90,01/22/25 11:00:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.8,0.061,5.8,3.8,8.6,7.8,6.5,0.063,3.5,9.1,0.213,0.044,0.095,5.3,5.3,0.096,0.370,7.0,0.437,6.6,3.2,0.311,5.5,0.380,4.5,2.6,6.0,0.455,6.0,0.277,6.1,2.6,6.8,3.6,0.267,0.372,4.5,5.1
91,01/22/25 11:05:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.8,0.061,5.8,3.8,8.6,7.8,6.6,0.063,3.4,9.0,0.213,0.043,0.095,5.3,5.3,0.096,0.370,7.0,0.437,6.6,3.3,0.311,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.7,6.8,3.6,0.267,0.372,4.5,5.1
92,01/22/25 11:10:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.8,0.061,5.8,3.6,8.6,7.8,6.5,0.063,3.4,9.1,0.213,0.043,0.095,5.3,5.3,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.5,2.5,6.0,0.455,6.0,0.277,6.3,2.6,7.0,3.6,0.267,0.370,4.6,5.1
93,01/22/25 11:15:00,0.141,0.109,5.5,6.8,0.0,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.8,0.061,5.8,3.6,8.6,7.8,6.5,0.063,3.4,9.1,0.213,0.043,0.095,5.3,5.3,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.6,7.0,3.5,0.267,0.372,4.5,5.1
94,01/22/25 11:20:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.6,0.061,5.8,3.6,8.6,7.8,6.5,0.063,3.4,9.1,0.213,0.043,0.095,5.3,5.3,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.5,2.5,6.0,0.455,6.0,0.277,6.1,2.6,7.0,3.6,0.267,0.372,4.5,5.1
95,01/22/25 11:25:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.6,0.061,5.8,3.6,8.6,7.8,6.5,0.063,3.4,9.1,0.213,0.043,0.095,5.3,5.3,0.096,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.1,2.7,7.0,3.5,0.267,0.370,4.5,5.1
96,01/22/25 11:30:00,0.141,0.109,5.6,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.6,0.061,5.8,3.6,8.8,7.8,6.5,0.063,3.4,9.1,0.213,0.043,0.095,5.3,5.3,0.097,0.370,7.0,0.437,6.6,3.3,0.311,5.5,0.380,4.6,2.6,6.0,0.455,6.0,0.277,6.3,2.6,7.0,3.5,0.267,0.372,4.5,5.1
97,01/22/25 11:35:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.6,0.158,0.036,6.9,6.5,1.6,0.061,5.8,3.5,8.8,7.8,6.5,0.063,3.4,9.1,0.213,0.043,0.095,5.1,5.3,0.097,0.370,7.0,0.437,6.6,3.2,0.311,5.5,0.380,4.6,2.5,6.0,0.455,6.0,0.277,6.3,2.6,7.0,3.6,0.267,0.372,4.6,5.1
98,01/22/25 11:40:00,0.141,0.109,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.5,0.061,5.8,3.6,8.6,7.8,6.5,0.063,3.3,9.1,0.213,0.043,0.095,5.1,5.3,0.097,0.370,7.0,0.437,6.6,3.2,0.311,5.5,0.380,4.5,2.5,6.0,0.455,6.0,0.277,6.1,2.6,7.0,3.6,0.267,0.372,4.6,5.1
99,01/22/25 11:45:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.5,0.061,5.8,3.6,8.6,7.8,6.5,0.063,3.3,9.1,0.213,0.043,0.095,5.1,5.1,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.5,2.5,6.0,0.455,6.0,0.277,6.1,2.6,7.0,3.5,0.267,0.370,4.5,5.1
100,01/22/25 11:50:00,0.141,0.109,5.5,6.8,0.0,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.5,0.061,5.8,3.5,8.8,7.8,6.5,0.063,3.3,9.1,0.213,0.043,0.095,5.1,5.1,0.097,0.370,7.0,0.437,6.6,3.3,0.311,5.5,0.380,4.6,2.5,6.0,0.455,6.0,0.277,6.3,2.6,7.0,3.6,0.267,0.372,4.6,5.1
101,01/22/25 11:55:00,0.141,0.109,5.5,6.8,0.0,0.000,0.000,3.9,1.5,2.6,0.158,0.036,6.9,6.5,1.5,0.061,5.8,3.5,8.6,7.8,6.5,0.063,3.3,9.1,0.213,0.043,0.095,5.1,5.1,0.097,0.370,7.0,0.437,6.6,3.3,0.312,5.5,0.380,4.6,2.5,6.0,0.455,6.0,0.276,6.1,2.6,7.0,3.5,0.267,0.370,4.6,5.2
102,01/22/25 12:00:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.157,0.036,6.9,6.5,1.5,0.061,5.8,3.5,8.6,7.8,6.4,0.063,3.3,9.1,0.213,0.043,0.095,5.1,5.1,0.096,0.370,7.0,0.437,6.6,3.2,0.311,5.5,0.382,4.6,2.5,6.0,0.455,6.0,0.277,6.1,2.6,7.0,3.6,0.267,0.370,4.6,5.1
