Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
56,01/16/25 07:55:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.3,0.067,6.1,5.0,8.9,7.9,6.9,0.068,4.6,9.4,0.208,0.048,0.099,6.3,5.9,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.380,4.7,2.8,6.3,0.460,6.3,0.281,6.6,3.1,7.5,3.8,0.272,0.377,4.7,5.3
57,01/16/25 08:00:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.3,0.067,6.0,4.9,8.9,7.9,7.0,0.068,4.5,9.4,0.208,0.048,0.099,6.1,5.9,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.380,4.7,2.8,6.1,0.460,6.3,0.281,6.6,3.1,7.5,3.8,0.272,0.377,4.7,5.5
58,01/16/25 08:05:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.3,0.067,6.0,5.0,8.9,7.9,7.0,0.068,4.5,9.4,0.208,0.048,0.099,6.1,5.9,0.100,0.371,7.5,0.439,7.0,3.6,0.311,5.6,0.382,4.7,2.8,6.1,0.460,6.3,0.280,6.6,3.1,7.5,3.8,0.272,0.377,4.7,5.5
59,01/16/25 08:10:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.1,0.067,6.0,4.9,8.9,7.9,7.0,0.068,4.5,9.4,0.208,0.048,0.099,6.1,5.9,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.384,4.7,2.8,6.3,0.460,6.3,0.281,6.6,3.1,7.5,3.8,0.272,0.377,4.7,5.5
60,01/16/25 08:15:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.1,0.067,6.1,4.9,8.9,7.9,6.9,0.068,4.5,9.4,0.208,0.048,0.099,6.1,5.9,0.100,0.371,7.5,0.439,7.0,3.6,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.280,6.6,3.1,7.5,3.8,0.272,0.379,4.7,5.5
61,01/16/25 08:20:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.1,0.067,6.1,4.9,8.9,7.9,7.0,0.068,4.5,9.4,0.208,0.048,0.099,6.1,5.9,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.1,7.5,3.8,0.272,0.377,4.8,5.5
62,01/16/25 08:25:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.1,0.067,6.1,4.9,8.9,7.9,6.9,0.067,4.5,9.4,0.208,0.048,0.099,6.1,5.9,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.281,6.6,3.1,7.3,3.8,0.272,0.377,4.8,5.3
63,01/16/25 08:30:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.0,0.067,6.0,4.8,8.9,7.9,6.9,0.067,4.4,9.4,0.208,0.048,0.099,6.1,5.9,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.8,6.3,0.460,6.3,0.281,6.6,3.1,7.5,3.8,0.272,0.377,4.7,5.5
64,01/16/25 08:35:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.0,0.067,6.0,4.8,8.9,7.9,6.9,0.067,4.4,9.4,0.208,0.048,0.099,6.0,5.9,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.5,3.8,0.272,0.377,4.7,5.3
65,01/16/25 08:40:00,,,,,,,,,,,0.164,0.043,7.3,6.8,3.0,0.067,6.0,4.8,8.9,7.9,6.9,0.068,4.4,9.4,0.208,0.048,0.099,6.0,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.8,6.3,0.460,6.3,0.280,6.6,3.0,7.5,3.8,0.272,0.377,4.7,5.5
66,01/16/25 08:45:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.9,0.067,6.0,4.8,8.9,7.9,6.9,0.068,4.3,9.4,0.208,0.048,0.099,6.0,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.1,7.3,3.8,0.272,0.377,4.7,5.3
67,01/16/25 08:50:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.9,0.067,6.0,4.6,8.9,7.9,6.9,0.068,4.3,9.4,0.208,0.048,0.099,6.0,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.280,6.6,3.0,7.3,3.8,0.272,0.377,4.8,5.5
68,01/16/25 08:55:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.9,0.067,6.0,4.6,8.8,7.9,6.9,0.068,4.3,9.4,0.208,0.048,0.099,6.0,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.380,4.7,2.7,6.1,0.460,6.5,0.280,6.6,3.0,7.3,3.8,0.272,0.377,4.7,5.3
69,01/16/25 09:00:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.9,0.067,6.0,4.6,8.9,7.9,6.9,0.068,4.3,9.4,0.208,0.048,0.099,6.0,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.3,3.8,0.272,0.377,4.7,5.5
70,01/16/25 09:05:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.9,0.067,6.0,4.6,8.8,7.9,6.9,0.068,4.3,9.4,0.208,0.048,0.099,5.9,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.280,6.6,3.0,7.3,3.8,0.272,0.377,4.7,5.5
71,01/16/25 09:10:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.8,0.067,6.0,4.6,8.9,7.9,6.9,0.068,4.1,9.4,0.208,0.048,0.099,5.9,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.280,6.6,3.0,7.5,3.8,0.272,0.379,4.8,5.5
72,01/16/25 09:15:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.8,0.067,6.0,4.5,8.9,7.9,6.9,0.067,4.1,9.4,0.208,0.048,0.099,5.9,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.5,3.8,0.272,0.377,4.8,5.3
73,01/16/25 09:20:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.6,0.067,6.0,4.5,8.9,8.0,6.9,0.068,4.1,9.4,0.208,0.048,0.099,5.9,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.5,3.8,0.272,0.377,4.8,5.5
74,01/16/25 09:25:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.8,0.067,6.0,4.5,8.9,8.0,6.9,0.068,4.1,9.4,0.208,0.048,0.099,5.8,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.3,3.8,0.272,0.379,4.8,5.5
75,01/16/25 09:30:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.6,0.067,6.0,4.5,8.8,7.9,6.9,0.067,4.1,9.4,0.208,0.048,0.099,5.8,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.280,6.6,3.0,7.3,3.8,0.272,0.377,4.7,5.3
76,01/16/25 09:35:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.6,0.067,6.0,4.5,8.9,7.9,6.8,0.067,4.0,9.4,0.208,0.048,0.099,5.8,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.3,3.8,0.272,0.377,4.8,5.5
77,01/16/25 09:40:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.6,0.067,6.1,4.5,8.9,7.9,6.9,0.068,4.0,9.4,0.209,0.048,0.099,5.8,5.8,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.380,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.5,3.8,0.272,0.377,4.8,5.5
78,01/16/25 09:45:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.5,0.067,6.0,4.4,8.9,7.9,6.8,0.067,4.0,9.4,0.208,0.048,0.098,5.8,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.5,3.8,0.272,0.377,4.8,5.5
79,01/16/25 09:50:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.6,0.067,6.0,4.4,8.9,7.9,6.8,0.067,3.9,9.4,0.208,0.048,0.098,5.8,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.3,3.8,0.272,0.377,4.8,5.5
80,01/16/25 09:55:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.5,0.067,6.0,4.4,8.9,7.9,6.8,0.067,3.9,9.4,0.208,0.048,0.099,5.6,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.5,3.8,0.272,0.377,4.7,5.5
81,01/16/25 10:00:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.5,0.067,6.0,4.3,8.9,7.9,6.8,0.067,3.9,9.4,0.208,0.048,0.098,5.6,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.3,3.8,0.272,0.377,4.8,5.3
82,01/16/25 10:05:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.5,0.067,6.0,4.3,8.9,7.9,6.8,0.067,3.9,9.4,0.208,0.048,0.098,5.6,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.280,6.6,2.8,7.3,3.8,0.272,0.377,4.8,5.5
83,01/16/25 10:10:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.5,0.067,6.0,4.3,8.9,7.9,6.8,0.067,3.9,9.4,0.208,0.048,0.098,5.6,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.280,6.6,2.8,7.5,3.8,0.272,0.377,4.8,5.5
84,01/16/25 10:15:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.4,0.067,6.0,4.3,8.9,7.9,6.8,0.067,3.9,9.4,0.208,0.048,0.098,5.6,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.280,6.6,2.8,7.3,3.8,0.272,0.377,4.8,5.5
85,01/16/25 10:20:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.4,0.067,6.0,4.3,8.9,8.0,6.8,0.067,3.8,9.4,0.208,0.048,0.098,5.6,5.6,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.6,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,2.8,7.5,3.8,0.272,0.377,4.8,5.5
86,01/16/25 10:25:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.4,0.067,6.0,4.3,8.9,7.9,6.8,0.067,3.8,9.4,0.208,0.048,0.098,5.5,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.384,4.7,2.7,6.3,0.460,6.3,0.280,6.6,3.0,7.5,3.8,0.272,0.377,4.8,5.5
87,01/16/25 10:30:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.3,0.067,6.0,4.1,8.9,7.9,6.6,0.067,3.8,9.4,0.208,0.048,0.098,5.5,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,2.8,7.3,3.8,0.272,0.377,4.8,5.5
88,01/16/25 10:35:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.4,0.067,6.0,4.3,8.9,7.9,6.8,0.067,3.8,9.4,0.208,0.048,0.098,5.5,5.5,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.5,0.279,6.6,3.0,7.3,3.8,0.272,0.379,4.8,5.5
89,01/16/25 10:40:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.3,0.067,6.0,4.1,8.9,7.9,6.8,0.067,3.8,9.4,0.208,0.048,0.098,5.5,5.5,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,2.8,7.3,3.8,0.272,0.377,4.7,5.3
90,01/16/25 10:45:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.3,0.067,6.0,4.1,8.9,7.9,6.6,0.067,3.8,9.4,0.208,0.048,0.098,5.5,5.6,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.280,6.6,2.8,7.3,3.8,0.272,0.377,4.8,5.5
91,01/16/25 10:50:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.3,0.067,6.1,4.1,8.9,7.9,6.6,0.067,3.8,9.4,0.208,0.048,0.098,5.5,5.5,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.280,6.6,2.8,7.3,3.8,0.272,0.377,4.8,5.5
92,01/16/25 10:55:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.3,0.067,6.0,4.0,8.9,7.9,6.6,0.067,3.6,9.4,0.208,0.048,0.098,5.5,5.5,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.8,0.272,0.377,4.8,5.5
93,01/16/25 11:00:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.1,0.067,6.0,4.0,8.9,7.9,6.6,0.067,3.8,9.4,0.208,0.048,0.098,5.4,5.5,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.5,0.279,6.6,2.8,7.5,3.8,0.272,0.377,4.7,5.5
94,01/16/25 11:05:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.3,0.067,6.0,4.0,8.9,7.9,6.6,0.067,3.6,9.4,0.208,0.048,0.098,5.4,5.5,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.384,4.7,2.7,6.3,0.460,6.5,0.280,6.6,2.8,7.3,3.7,0.272,0.379,4.8,5.5
95,01/16/25 11:10:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.1,0.067,6.0,4.0,8.9,7.9,6.6,0.067,3.6,9.4,0.208,0.048,0.098,5.4,5.5,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.8,5.5
96,01/16/25 11:15:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.1,0.067,6.0,4.0,8.8,8.0,6.6,0.067,3.6,9.4,0.208,0.048,0.098,5.4,5.5,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.7,5.3
97,01/16/25 11:20:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.1,0.067,6.0,4.0,8.9,7.9,6.6,0.067,3.6,9.4,0.208,0.048,0.098,5.4,5.5,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.8,7.5,3.7,0.272,0.377,4.8,5.5
98,01/16/25 11:25:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.1,0.067,6.0,3.9,8.9,7.9,6.6,0.066,3.5,9.4,0.209,0.048,0.098,5.3,5.5,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.7,5.5
99,01/16/25 11:30:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.1,0.067,6.0,3.9,8.9,8.0,6.6,0.066,3.5,9.4,0.208,0.048,0.098,5.4,5.4,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.380,4.7,2.6,6.1,0.460,6.3,0.279,6.6,2.8,7.3,3.8,0.272,0.377,4.7,5.5
100,01/16/25 11:35:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.1,0.067,6.0,3.9,8.9,7.9,6.6,0.066,3.5,9.4,0.209,0.048,0.098,5.3,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.8,0.272,0.377,4.8,5.5
101,01/16/25 11:40:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.0,0.067,6.0,3.9,8.9,7.9,6.6,0.066,3.5,9.4,0.209,0.048,0.098,5.3,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.8,0.272,0.377,4.7,5.5
102,01/16/25 11:45:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.0,0.067,6.0,3.9,8.9,7.9,6.6,0.066,3.5,9.4,0.209,0.048,0.098,5.3,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.6,2.8,7.5,3.7,0.272,0.377,4.8,5.5
103,01/16/25 11:50:00,,,,,,,,,,,0.164,0.043,7.3,6.8,2.0,0.067,6.0,3.8,8.9,7.9,6.5,0.066,3.5,9.4,0.209,0.048,0.098,5.3,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.8,5.5
104,01/16/25 11:55:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.0,0.067,6.0,3.9,8.9,7.9,6.5,0.066,3.4,9.4,0.209,0.048,0.098,5.3,5.4,0.100,0.371,7.5,0.439,7.0,3.5,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.7,5.5
105,01/16/25 12:00:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.0,0.067,6.0,3.8,8.9,7.9,6.6,0.066,3.4,9.4,0.209,0.048,0.098,5.3,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.8,5.5
106,01/16/25 12:05:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.0,0.067,6.0,3.8,8.9,7.9,6.5,0.066,3.4,9.4,0.209,0.048,0.098,5.3,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.8,5.5
107,01/16/25 12:10:00,,,,,,,,,,,0.164,0.043,7.3,6.9,2.0,0.067,6.0,3.8,8.9,7.9,6.5,0.066,3.4,9.4,0.209,0.048,0.098,5.1,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.8,5.5
108,01/16/25 12:15:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.9,0.067,6.0,3.8,8.9,7.9,6.5,0.066,3.4,9.4,0.209,0.048,0.098,5.3,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.6,2.8,7.3,3.8,0.272,0.377,4.7,5.5
109,01/16/25 12:20:00,,,,,,,,,,,0.164,0.043,7.3,6.8,1.9,0.067,5.9,3.8,8.9,7.9,6.5,0.066,3.4,9.4,0.209,0.048,0.098,5.1,5.3,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.7,7.3,3.7,0.272,0.377,4.8,5.5
110,01/16/25 12:25:00,,,,,,,,,,,0.164,0.043,7.3,6.8,1.9,0.067,6.0,3.8,9.0,7.9,6.5,0.066,3.4,9.4,0.209,0.048,0.098,5.1,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.8,5.5
111,01/16/25 12:30:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.9,0.067,6.0,3.6,8.9,7.9,6.5,0.066,3.3,9.4,0.209,0.048,0.098,5.1,5.4,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.6,2.7,7.3,3.7,0.272,0.377,4.8,5.5
112,01/16/25 12:35:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.9,0.067,6.0,3.6,8.9,7.9,6.5,0.066,3.3,9.4,0.208,0.048,0.097,5.1,5.3,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.5,0.279,6.6,2.7,7.3,3.7,0.272,0.377,4.7,5.5
113,01/16/25 12:40:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.8,0.067,6.0,3.6,8.9,7.9,6.5,0.066,3.3,9.4,0.209,0.048,0.097,5.1,5.3,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.6,2.7,7.3,3.7,0.272,0.377,4.8,5.5
114,01/16/25 12:45:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.8,0.067,6.0,3.6,8.9,7.9,6.5,0.066,3.3,9.4,0.209,0.048,0.097,5.1,5.3,0.100,0.371,7.5,0.439,7.0,3.3,0.310,5.6,0.382,4.7,2.6,6.3,0.460,6.5,0.279,6.6,2.7,7.3,3.7,0.272,0.377,4.7,5.5
115,01/16/25 12:50:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.8,0.067,6.0,3.6,8.9,7.9,6.5,0.066,3.3,9.4,0.209,0.048,0.097,5.0,5.3,0.100,0.371,7.5,0.439,7.0,3.3,0.310,5.6,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.7,7.3,3.7,0.272,0.377,4.7,5.5
116,01/16/25 12:55:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.8,0.067,6.0,3.6,8.9,7.9,6.4,0.066,3.1,9.4,0.209,0.048,0.098,5.0,5.3,0.100,0.371,7.5,0.439,7.0,3.3,0.310,5.7,0.384,4.7,2.6,6.1,0.460,6.3,0.279,6.6,2.7,7.5,3.7,0.272,0.377,4.8,5.5
117,01/16/25 13:00:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.8,0.067,6.0,3.6,8.9,7.9,6.4,0.066,3.3,9.4,0.209,0.048,0.097,5.0,5.3,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.380,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.7,7.3,3.7,0.272,0.377,4.8,5.5
118,01/16/25 13:05:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.8,0.067,6.0,3.6,8.9,7.9,6.4,0.066,3.3,9.4,0.209,0.048,0.097,5.0,5.3,0.100,0.371,7.5,0.439,7.0,3.3,0.310,5.7,0.382,4.7,2.5,6.1,0.460,6.3,0.279,6.6,2.8,7.3,3.7,0.272,0.377,4.8,5.5
119,01/16/25 13:10:00,,,,,,,,,,,0.164,0.043,7.3,6.9,1.8,0.067,6.0,3.5,8.9,7.9,6.4,0.066,3.1,9.4,0.209,0.048,0.097,5.0,5.3,0.100,0.371,7.5,0.439,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.279,6.6,2.7,7.3,3.7,0.272,0.377,4.8,5.5
