Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
48,01/28/25 08:15:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.6,1.4,2.4,0.156,0.038,6.6,6.3,3.3,0.071,5.4,4.3,8.4,7.3,6.3,0.068,4.1,8.9,0.214,0.049,0.099,5.5,5.0,0.095,0.375,7.0,0.439,6.5,3.8,0.320,5.5,0.384,4.7,3.3,6.0,0.452,5.8,0.287,6.0,3.1,6.6,3.7,0.271,0.372,4.5,5.0
49,01/28/25 08:20:00,0.146,0.113,5.1,6.4,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,3.1,0.071,5.4,4.3,8.4,7.3,6.3,0.068,4.0,8.9,0.214,0.049,0.099,5.5,5.1,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.3,5.8,0.452,5.8,0.287,6.0,3.1,6.6,3.7,0.271,0.372,4.6,5.0
50,01/28/25 08:25:00,0.146,0.113,5.1,6.4,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,3.1,0.071,5.4,4.3,8.4,7.3,6.3,0.068,4.0,8.9,0.214,0.049,0.099,5.5,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.3,6.0,0.452,5.8,0.287,6.0,3.1,6.6,3.7,0.271,0.372,4.6,5.0
51,01/28/25 08:30:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,3.1,0.071,5.4,4.3,8.4,7.3,6.3,0.068,4.0,8.9,0.214,0.049,0.099,5.5,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.3,5.8,0.452,5.8,0.287,6.0,3.1,6.6,3.7,0.271,0.372,4.5,5.0
52,01/28/25 08:35:00,0.146,0.113,5.1,6.4,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,3.1,0.071,5.4,4.3,8.4,7.3,6.1,0.068,4.0,8.9,0.214,0.049,0.099,5.5,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.321,5.5,0.384,4.6,3.3,6.0,0.452,5.8,0.287,6.0,3.1,6.6,3.7,0.270,0.372,4.5,5.0
53,01/28/25 08:40:00,0.146,0.114,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,3.1,0.071,5.4,4.3,8.4,7.3,6.3,0.068,4.0,8.9,0.214,0.049,0.099,5.4,5.1,0.095,0.375,7.0,0.439,6.5,3.7,0.321,5.5,0.384,4.7,3.3,6.0,0.452,5.8,0.287,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
54,01/28/25 08:45:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.1,3.1,0.071,5.4,4.3,8.4,7.3,6.1,0.068,4.0,8.9,0.214,0.049,0.099,5.5,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.6,3.2,6.0,0.452,5.8,0.287,6.0,3.1,6.6,3.7,0.271,0.372,4.5,5.0
55,01/28/25 08:50:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.8,6.3,3.0,0.071,5.4,4.3,8.4,7.3,6.3,0.068,3.9,8.9,0.214,0.049,0.099,5.4,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
56,01/28/25 08:55:00,0.146,0.113,5.1,6.4,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,3.0,0.071,5.4,4.1,8.4,7.3,6.3,0.068,3.9,8.9,0.214,0.049,0.099,5.4,5.0,0.095,0.375,7.0,0.439,6.5,3.8,0.320,5.3,0.382,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.1,6.6,3.7,0.271,0.372,4.5,5.0
57,01/28/25 09:00:00,0.146,0.114,5.1,6.4,0.3,0.000,0.000,3.5,1.5,2.4,0.156,0.038,6.6,6.3,3.0,0.071,5.4,4.1,8.4,7.3,6.3,0.068,3.9,8.9,0.214,0.049,0.099,5.4,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.1
58,01/28/25 09:05:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.8,6.3,3.0,0.071,5.4,4.1,8.4,7.4,6.3,0.068,3.9,8.9,0.214,0.049,0.099,5.4,5.0,0.095,0.375,6.8,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
59,01/28/25 09:10:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,3.0,0.071,5.4,4.1,8.4,7.4,6.1,0.067,3.9,8.9,0.214,0.049,0.099,5.4,5.0,0.095,0.375,7.0,0.439,6.5,3.8,0.320,5.5,0.384,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
60,01/28/25 09:15:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,3.0,0.071,5.4,4.1,8.4,7.3,6.1,0.068,3.8,8.9,0.214,0.049,0.099,5.4,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
61,01/28/25 09:20:00,0.146,0.114,5.1,6.4,0.4,0.000,0.000,3.5,1.5,2.4,0.156,0.038,6.6,6.3,3.0,0.071,5.4,4.1,8.4,7.3,6.1,0.068,3.8,8.9,0.214,0.049,0.099,5.3,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.0,6.6,3.7,0.271,0.372,4.6,5.0
62,01/28/25 09:25:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.9,0.071,5.4,4.1,8.4,7.3,6.1,0.067,3.8,8.9,0.214,0.049,0.099,5.3,5.0,0.095,0.375,6.8,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.0,6.5,3.7,0.271,0.372,4.5,5.0
63,01/28/25 09:30:00,0.146,0.114,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.9,0.071,5.4,4.0,8.4,7.3,6.1,0.067,3.8,8.9,0.214,0.049,0.099,5.3,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.2,6.0,0.452,5.8,0.286,6.0,3.0,6.6,3.6,0.271,0.372,4.5,5.0
64,01/28/25 09:35:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.9,0.071,5.4,4.0,8.3,7.3,6.1,0.067,3.8,8.9,0.214,0.049,0.099,5.3,5.0,0.095,0.375,6.8,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.2,6.0,0.452,5.8,0.286,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
65,01/28/25 09:40:00,0.146,0.114,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.9,0.071,5.4,4.0,8.4,7.3,6.1,0.067,3.6,8.9,0.214,0.049,0.099,5.3,5.0,0.096,0.375,6.8,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.1,5.8,0.452,5.8,0.287,6.0,3.0,6.6,3.6,0.271,0.372,4.5,5.0
66,01/28/25 09:45:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.6,1.4,2.4,0.156,0.038,6.6,6.3,2.9,0.071,5.4,4.0,8.4,7.4,6.1,0.067,3.8,8.9,0.214,0.049,0.099,5.3,5.0,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.385,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
67,01/28/25 09:50:00,0.146,0.114,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.1,2.9,0.071,5.4,4.0,8.4,7.4,6.1,0.067,3.6,8.9,0.214,0.049,0.099,5.3,5.0,0.095,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.2,6.0,0.452,5.8,0.287,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
68,01/28/25 09:55:00,0.146,0.113,5.1,6.4,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.8,0.071,5.4,4.0,8.4,7.4,6.1,0.067,3.6,8.9,0.214,0.049,0.099,5.1,5.0,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.1,6.0,0.452,5.8,0.286,6.0,3.0,6.6,3.7,0.271,0.372,4.6,5.0
69,01/28/25 10:00:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.8,0.071,5.4,4.0,8.4,7.3,6.1,0.067,3.5,8.9,0.214,0.049,0.099,5.1,4.9,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.286,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
70,01/28/25 10:05:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.8,0.071,5.4,4.0,8.4,7.3,6.1,0.067,3.5,8.9,0.214,0.049,0.099,5.1,5.0,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.286,6.0,3.0,6.6,3.7,0.271,0.372,4.5,5.0
71,01/28/25 10:10:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.8,0.071,5.4,4.0,8.4,7.4,6.1,0.067,3.5,8.9,0.214,0.049,0.099,5.1,5.0,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.385,4.7,3.2,5.8,0.452,5.8,0.286,6.0,2.8,6.6,3.7,0.271,0.372,4.6,5.0
72,01/28/25 10:15:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.6,1.4,2.4,0.156,0.038,6.6,6.3,2.8,0.071,5.4,4.0,8.4,7.3,6.1,0.067,3.5,8.9,0.214,0.049,0.099,5.1,4.9,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.8,6.6,3.7,0.271,0.372,4.5,5.0
73,01/28/25 10:20:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.6,1.4,2.4,0.156,0.039,6.8,6.3,2.8,0.071,5.4,3.9,8.4,7.4,6.1,0.067,3.5,8.9,0.214,0.049,0.099,5.1,5.0,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.8,6.6,3.7,0.271,0.372,4.6,5.0
74,01/28/25 10:25:00,0.146,0.113,5.1,6.3,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.6,0.071,5.4,3.9,8.4,7.3,6.1,0.067,3.5,8.9,0.214,0.049,0.099,5.0,4.9,0.096,0.375,6.8,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.8,6.6,3.7,0.271,0.372,4.6,5.0
75,01/28/25 10:30:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.6,0.071,5.4,3.9,8.4,7.4,6.0,0.067,3.4,8.9,0.214,0.049,0.099,5.0,5.0,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.1,5.8,0.452,5.8,0.286,6.0,2.8,6.6,3.7,0.271,0.372,4.5,5.0
76,01/28/25 10:35:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.6,0.071,5.4,3.9,8.4,7.3,6.1,0.067,3.5,8.9,0.214,0.049,0.099,5.1,4.9,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.8,6.6,3.7,0.271,0.372,4.6,5.0
77,01/28/25 10:40:00,0.146,0.113,5.1,6.3,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.6,0.071,5.4,3.9,8.4,7.4,6.1,0.067,3.4,8.9,0.214,0.049,0.099,5.0,4.9,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.1,5.8,0.452,5.8,0.286,6.0,2.8,6.6,3.7,0.271,0.372,4.5,5.0
78,01/28/25 10:45:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.6,0.071,5.4,3.9,8.4,7.4,6.1,0.067,3.4,8.9,0.214,0.049,0.099,5.0,4.9,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.8,6.6,3.7,0.271,0.372,4.5,5.0
79,01/28/25 10:50:00,0.146,0.113,5.1,6.3,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.6,0.071,5.4,3.8,8.4,7.4,6.0,0.067,3.4,8.9,0.214,0.049,0.099,5.0,4.9,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.8,6.5,3.7,0.271,0.372,4.5,5.0
80,01/28/25 10:55:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.5,0.071,5.4,3.8,8.4,7.3,6.0,0.067,3.3,8.9,0.214,0.049,0.099,5.0,4.9,0.096,0.375,6.8,0.439,6.5,3.6,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.8,6.5,3.6,0.271,0.372,4.5,5.0
81,01/28/25 11:00:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.5,0.071,5.4,3.8,8.4,7.4,6.1,0.067,3.4,8.9,0.214,0.049,0.099,5.0,4.9,0.096,0.375,6.8,0.439,6.5,3.7,0.320,5.5,0.385,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.7,6.5,3.7,0.271,0.372,4.5,5.1
82,01/28/25 11:05:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.5,0.071,5.4,3.8,8.4,7.4,6.0,0.067,3.3,8.9,0.215,0.049,0.099,5.0,4.9,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.382,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.7,6.6,3.7,0.271,0.372,4.5,5.0
83,01/28/25 11:10:00,0.146,0.113,5.1,6.3,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.5,0.071,5.4,3.8,8.4,7.4,6.0,0.067,3.3,8.9,0.214,0.049,0.099,4.9,4.9,0.096,0.375,7.0,0.439,6.5,3.7,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.285,6.0,2.8,6.5,3.7,0.270,0.372,4.5,5.0
84,01/28/25 11:15:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.5,0.071,5.4,3.8,8.4,7.4,6.0,0.067,3.3,8.9,0.214,0.049,0.099,4.9,4.9,0.096,0.375,7.0,0.439,6.5,3.6,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.8,6.6,3.6,0.271,0.372,4.5,5.0
85,01/28/25 11:20:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.5,0.071,5.4,3.8,8.4,7.4,6.0,0.067,3.3,8.9,0.214,0.049,0.099,4.9,4.9,0.096,0.375,6.8,0.439,6.5,3.6,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.285,6.0,2.8,6.6,3.6,0.270,0.372,4.5,5.0
86,01/28/25 11:25:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.4,0.071,5.4,3.8,8.4,7.4,6.1,0.067,3.3,8.9,0.214,0.049,0.099,5.0,4.9,0.096,0.375,7.0,0.439,6.5,3.6,0.320,5.5,0.382,4.7,3.1,6.0,0.452,5.8,0.285,6.0,2.7,6.5,3.7,0.270,0.372,4.5,5.0
87,01/28/25 11:30:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.5,2.4,0.156,0.039,6.6,6.3,2.4,0.071,5.4,3.6,8.4,7.4,6.0,0.067,3.1,8.9,0.214,0.049,0.099,4.9,4.9,0.096,0.375,6.8,0.439,6.5,3.6,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.286,6.0,2.7,6.5,3.6,0.271,0.372,4.5,5.0
88,01/28/25 11:35:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.4,0.071,5.4,3.8,8.4,7.3,6.0,0.067,3.3,8.9,0.214,0.049,0.099,4.9,4.9,0.096,0.375,6.8,0.439,6.5,3.6,0.320,5.5,0.385,4.7,3.1,6.0,0.452,5.8,0.285,6.0,2.7,6.6,3.6,0.271,0.372,4.5,5.0
89,01/28/25 11:40:00,0.146,0.113,5.1,6.4,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.4,0.071,5.4,3.6,8.4,7.3,6.0,0.067,3.3,8.9,0.214,0.049,0.099,4.9,4.9,0.096,0.375,6.8,0.439,6.5,3.6,0.320,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.285,6.0,2.7,6.6,3.6,0.270,0.372,4.6,5.0
90,01/28/25 11:45:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.4,0.071,5.4,3.6,8.4,7.3,6.0,0.067,3.1,8.9,0.214,0.049,0.099,4.9,4.9,0.096,0.375,7.0,0.439,6.5,3.6,0.320,5.5,0.382,4.7,3.0,6.0,0.452,5.8,0.285,6.0,2.7,6.6,3.6,0.270,0.372,4.5,5.0
91,01/28/25 11:50:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.3,0.071,5.4,3.6,8.4,7.3,6.0,0.067,3.1,8.9,0.214,0.049,0.099,4.8,4.9,0.096,0.375,7.0,0.439,6.5,3.6,0.319,5.5,0.384,4.7,3.0,6.0,0.452,5.8,0.285,6.0,2.7,6.5,3.6,0.271,0.372,4.5,5.0
92,01/28/25 11:55:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.5,2.4,0.156,0.038,6.6,6.3,2.3,0.071,5.4,3.6,8.4,7.4,6.0,0.067,3.1,8.9,0.214,0.049,0.099,4.8,4.8,0.096,0.375,7.0,0.439,6.5,3.6,0.320,5.5,0.385,4.7,3.0,6.0,0.452,5.8,0.285,6.0,2.7,6.6,3.6,0.271,0.372,4.5,5.0
93,01/28/25 12:00:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.3,0.071,5.4,3.6,8.4,7.3,6.0,0.067,3.1,8.9,0.214,0.049,0.099,4.8,4.8,0.096,0.375,7.0,0.439,6.5,3.6,0.319,5.5,0.384,4.7,3.1,6.0,0.452,5.8,0.285,6.0,2.7,6.6,3.7,0.270,0.372,4.5,5.0
94,01/28/25 12:05:00,0.146,0.114,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.3,0.071,5.4,3.6,8.4,7.3,6.0,0.067,3.0,8.9,0.214,0.049,0.099,4.8,4.8,0.096,0.375,7.0,0.439,6.5,3.6,0.320,5.5,0.382,4.7,3.0,6.0,0.452,5.8,0.285,6.0,2.7,6.5,3.6,0.270,0.372,4.5,5.0
95,01/28/25 12:10:00,0.146,0.113,5.1,6.4,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.3,0.071,5.4,3.6,8.4,7.3,6.0,0.067,3.0,8.9,0.214,0.049,0.099,4.8,4.8,0.096,0.375,7.0,0.439,6.5,3.6,0.319,5.5,0.384,4.7,3.0,6.0,0.452,5.8,0.285,6.0,2.7,6.6,3.6,0.270,0.372,4.5,5.0
96,01/28/25 12:15:00,0.146,0.113,5.1,6.4,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.1,0.071,5.4,3.5,8.4,7.3,6.0,0.067,3.0,8.9,0.214,0.049,0.099,4.8,4.8,0.096,0.375,6.8,0.439,6.5,3.6,0.319,5.5,0.384,4.7,3.0,6.0,0.452,5.8,0.285,6.0,2.7,6.6,3.5,0.270,0.372,4.5,5.0
97,01/28/25 12:20:00,0.146,0.114,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.1,0.071,5.4,3.5,8.4,7.3,6.0,0.067,3.0,8.9,0.214,0.049,0.099,4.8,4.8,0.096,0.375,6.8,0.439,6.5,3.6,0.319,5.5,0.382,4.7,3.0,6.0,0.452,5.8,0.285,6.0,2.7,6.6,3.6,0.270,0.372,4.5,5.0
98,01/28/25 12:25:00,0.146,0.114,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.1,0.071,5.4,3.5,8.4,7.3,6.0,0.067,3.0,8.9,0.214,0.049,0.099,4.8,4.8,0.096,0.375,7.0,0.439,6.5,3.6,0.319,5.5,0.384,4.7,3.0,6.0,0.452,5.8,0.285,6.0,2.7,6.5,3.6,0.270,0.372,4.5,5.0
99,01/28/25 12:30:00,0.146,0.114,5.1,6.3,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.038,6.6,6.3,2.1,0.071,5.4,3.5,8.4,7.3,5.9,0.067,3.0,8.9,0.214,0.049,0.099,4.8,4.8,0.096,0.375,7.0,0.439,6.5,3.6,0.319,5.5,0.382,4.7,3.0,5.8,0.452,5.8,0.285,6.0,2.7,6.5,3.6,0.270,0.372,4.5,5.1
100,01/28/25 12:35:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.1,0.071,5.4,3.5,8.4,7.4,5.9,0.066,3.0,8.9,0.214,0.049,0.099,4.6,4.8,0.096,0.375,6.8,0.439,6.5,3.6,0.319,5.5,0.384,4.7,3.0,6.0,0.452,5.8,0.285,6.0,2.7,6.6,3.6,0.270,0.372,4.5,5.0
101,01/28/25 12:40:00,0.146,0.113,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.1,2.0,0.071,5.4,3.5,8.4,7.3,5.9,0.067,3.0,8.9,0.214,0.049,0.099,4.6,4.8,0.096,0.375,6.8,0.439,6.5,3.6,0.319,5.5,0.384,4.7,3.0,5.8,0.452,5.8,0.285,6.0,2.7,6.6,3.6,0.270,0.372,4.5,5.0
102,01/28/25 12:45:00,0.146,0.113,5.1,6.4,0.4,0.000,0.000,3.5,1.4,2.4,0.156,0.039,6.6,6.3,2.0,0.071,5.4,3.5,8.4,7.3,6.0,0.067,3.0,8.9,0.214,0.049,0.099,4.6,4.8,0.096,0.375,6.8,0.439,6.5,3.7,0.319,5.5,0.384,4.7,3.0,5.8,0.452,5.8,0.285,6.0,2.7,6.6,3.6,0.270,0.372,4.5,5.0
