timestamp_local,RanchoVenadaWs_sapflow1_deltatemp_c_mid,RanchoVenadaWs_sapflow2_deltatemp_c_mid,RanchoVenadaWs_sapflow3_deltatemp_c_mid,RanchoVenadaWs_sapflow4_deltatemp_c_mid
2019-05-01 04:30:00,0.5490107,0.160593,0.2411573,0.1456317
2019-05-01 04:45:00,0.5961151,0.1624422,0.250415,0.1547257
2019-05-01 05:00:00,0.6580377,0.1651822,0.2630362,0.16458589999999998
2019-05-01 05:15:00,0.6099197,0.16107839999999998,0.2750085,0.16829739999999999
2019-05-01 05:30:00,0.7345436,0.1675709,0.264365,0.1738658
2019-05-01 05:45:00,0.7843661999999999,0.1758069,0.28993759999999996,0.20403429999999995
2019-05-01 06:00:00,1.101809,0.1911871,0.3199597,0.2665798
2019-05-01 06:15:00,1.279233,0.2297542999999999,0.33186540000000003,0.2969844
2019-05-01 06:30:00,1.502069,0.2264757,0.3520558,0.34326840000000003
2019-05-01 06:45:00,1.673643,0.24622539999999998,0.4033865,0.4096997000000001
2019-05-01 07:00:00,1.4940069999999999,0.27590570000000003,0.43338000000000004,0.46721080000000004
2019-05-01 07:15:00,1.178328,0.2964844,0.4592196,0.5194945
2019-05-01 07:30:00,1.022933,0.3076728,0.4704072,0.549463
2019-05-01 07:45:00,0.9102573,0.3318195,0.5200829,0.5991291
2019-05-01 08:00:00,1.072323,0.3438042,0.5458781999999999,0.6242173000000001
2019-05-01 08:15:00,1.26668,0.3480683,0.5598042,0.6582413
2019-05-01 08:30:00,1.576142,0.34686059999999996,0.5361384,0.6931589
2019-05-01 08:45:00,2.017691,0.3537478,0.4799022,0.6951109999999999
2019-05-01 09:00:00,1.998562,0.3794321,0.4968277,0.7845346
2019-05-01 09:15:00,3.148644,0.4253476,0.5165866,0.8631423
2019-05-01 09:30:00,,,,
2019-05-01 09:45:00,,,,
2019-05-01 10:00:00,2.759346,0.5416684,0.8148890000000001,0.9641969000000001
2019-05-01 10:15:00,3.082052,0.5819145,0.9297283000000002,0.9787309999999999
2019-05-01 10:30:00,3.069819,0.5945213,0.9785117,1.0010809999999999
2019-05-01 10:45:00,1.842214,0.6184888000000001,0.985261,1.029215
2019-05-01 11:00:00,1.503875,0.6042128000000001,0.9388261,1.071752
2019-05-01 11:15:00,1.7739200000000002,0.6150751999999999,0.8842553,1.0227760000000001
2019-05-01 11:30:00,4.4157589999999995,0.6307734,0.9521726,1.100899
2019-05-01 11:45:00,,,,
2019-05-01 12:00:00,,,,
2019-05-01 12:15:00,2.907241,0.6727273,0.972807,1.134126
2019-05-01 12:30:00,2.5848720000000003,0.6870291999999999,0.9856704,1.0199639999999999
2019-05-01 12:45:00,2.285023,0.6821586,1.005692,1.18439
2019-05-01 13:00:00,2.6291830000000003,0.7052991,0.9934463,1.2893430000000001
2019-05-01 13:15:00,2.4494990000000003,0.6790909,0.9746722,1.213954
2019-05-01 13:30:00,2.196149,0.6728196,0.9944216999999999,1.1669399999999999
2019-05-01 13:45:00,2.197123,0.6945143,0.9655349,1.10576
2019-05-01 14:00:00,2.180701,0.6837819,0.9628239,1.001002
2019-05-01 14:15:00,2.667891,0.7093751,0.9508603000000001,1.0940459999999999
2019-05-01 14:30:00,2.60422,0.6987008000000001,0.9432163,1.146406
2019-05-01 14:45:00,2.164317,0.6877018,0.9411885,1.114201
2019-05-01 15:00:00,1.975739,0.6961291000000001,0.966276,1.030865
2019-05-01 15:15:00,2.28775,0.6926073,0.9464021999999999,1.162808
2019-05-01 15:30:00,2.633538,0.6705099,0.9407501,1.157665
2019-05-01 15:45:00,2.313053,0.644536,0.9318023000000001,1.061795
2019-05-01 16:00:00,2.3904959999999997,0.6604327,0.9199120000000001,0.9103116
2019-05-01 16:15:00,2.2123939999999997,0.630145,0.9123866,0.9924309000000001
2019-05-01 16:30:00,2.151268,0.5890428000000001,0.8617495000000001,1.026844
