date,dateutc,tempinf,humidityin,baromrelin,baromabsin,tempf,humidity,winddir,winddir_avg10m,windspeedmph,windspdmph_avg10m,windgustmph,maxdailygust,hourlyrainin,eventrainin,dailyrainin,weeklyrainin,monthlyrainin,yearlyrainin,solarradiation,uv,temp1f,humidity1,feelsLike,dewPoint,feelsLike1,dewPoint1,feelsLikein,dewPointin,lastRain,passkey,time,loc,pm25_in,pm25_in_24h,pm25,pm25_24h,lightning_day,batt_lightning,lightning_hour,soilhum3
2022-12-31 07:05:00,1672499100000,65.5,52,29.365,29.365,52.9,98.0,194.0,176.0,1.1,1.1,2.5,30.6,0.09,1.22,0.14,2.37,3.93,3.93,0.0,0.0,55.0,91,52.9,52.35,55.0,52.4,65.5,47.4,2022-12-31T15:05:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:10:00,1672499400000,65.5,52,29.374,29.374,53.1,96.0,220.0,212.0,2.9,1.3,5.6,30.6,0.09,1.23,0.15,2.38,3.94,3.94,0.0,0.0,54.9,92,53.1,51.99,54.9,52.6,65.5,47.4,2022-12-31T15:10:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:15:00,1672499700000,65.3,52,29.374,29.374,53.4,96.0,180.0,213.0,0.0,2.0,3.4,30.6,0.09,1.24,0.16,2.39,3.95,3.95,0.0,0.0,54.9,91,53.4,52.29,54.9,52.3,65.3,47.2,2022-12-31T15:15:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:20:00,1672500000000,65.5,52,29.371,29.371,53.1,97.0,284.0,209.0,2.0,1.3,2.7,30.6,0.09,1.24,0.17,2.39,3.96,3.96,0.08,0.0,55.0,91,53.1,52.27,55.0,52.4,65.5,47.4,2022-12-31T15:20:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:25:00,1672500300000,65.3,52,29.371,29.371,52.9,97.0,202.0,269.0,0.0,1.3,2.0,30.6,0.12,1.26,0.18,2.41,3.97,3.97,0.16,0.0,55.0,91,52.9,52.07,55.0,52.4,65.3,47.2,2022-12-31T15:25:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:30:00,1672500600000,65.3,52,29.377,29.377,52.7,97.0,216.0,232.0,1.6,1.1,3.1,30.6,0.09,1.26,0.19,2.41,3.98,3.98,0.32,0.0,54.9,91,52.7,51.87,54.9,52.3,65.3,47.2,2022-12-31T15:30:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:35:00,1672500900000,65.3,52,29.374,29.374,53.1,95.0,253.0,217.0,2.5,1.6,3.8,30.6,0.09,1.27,0.2,2.42,3.99,3.99,0.47,0.0,54.9,90,53.1,51.71,54.9,52.0,65.3,47.2,2022-12-31T15:35:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:40:00,1672501200000,65.3,52,29.377,29.377,52.9,95.0,202.0,203.0,2.0,2.0,3.6,30.6,0.09,1.28,0.2,2.43,4.0,4.0,0.71,0.0,54.9,90,52.9,51.51,54.9,52.0,65.3,47.2,2022-12-31T15:40:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:45:00,1672501500000,65.3,52,29.38,29.38,52.9,95.0,137.0,195.0,2.5,2.0,6.0,30.6,0.09,1.29,0.21,2.44,4.0,4.0,1.03,0.0,54.5,91,52.9,51.51,54.5,51.9,65.3,47.2,2022-12-31T15:45:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:50:00,1672501800000,65.3,52,29.377,29.377,52.7,96.0,191.0,196.0,1.1,1.8,3.4,30.6,0.09,1.3,0.22,2.45,4.02,4.02,1.34,0.0,54.3,91,52.7,51.59,54.3,51.7,65.3,47.2,2022-12-31T15:50:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:55:00,1672502100000,65.3,52,29.374,29.374,52.7,95.0,170.0,196.0,0.0,1.8,2.9,30.6,0.12,1.31,0.24,2.46,4.03,4.03,1.82,0.0,54.1,91,52.7,51.31,54.1,51.5,65.3,47.2,2022-12-31T15:55:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:00:00,1672502400000,65.3,52,29.371,29.371,52.5,95.0,268.0,210.0,1.1,1.6,3.8,30.6,0.12,1.32,0.25,2.47,4.04,4.04,2.21,0.0,54.1,91,52.5,51.11,54.1,51.5,65.3,47.2,2022-12-31T16:00:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:05:00,1672502700000,65.3,52,29.38,29.38,52.2,96.0,211.0,207.0,0.0,1.3,2.2,30.6,0.12,1.33,0.26,2.48,4.05,4.05,2.92,0.0,54.1,91,52.2,51.09,54.1,51.5,65.3,47.2,2022-12-31T16:05:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:10:00,1672503000000,65.3,52,29.377,29.377,52.2,97.0,190.0,205.0,1.1,1.3,2.0,30.6,0.14,1.35,0.27,2.5,4.06,4.06,3.55,0.0,54.1,91,52.2,51.37,54.1,51.5,65.3,47.2,2022-12-31T16:10:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:15:00,1672503300000,65.3,52,29.38,29.38,51.8,96.0,251.0,251.0,1.1,1.1,3.4,30.6,0.14,1.36,0.28,2.51,4.08,4.08,4.66,0.0,54.0,91,51.8,50.7,54.0,51.4,65.3,47.2,2022-12-31T16:15:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:20:00,1672503600000,65.3,52,29.38,29.38,52.3,94.0,301.0,288.0,1.8,2.0,7.4,30.6,0.12,1.37,0.29,2.52,4.08,4.08,5.37,0.0,54.0,90,52.3,50.62,54.0,51.1,65.3,47.2,2022-12-31T16:20:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:25:00,1672503900000,65.3,52,29.377,29.377,52.2,94.0,212.0,203.0,1.1,2.5,2.9,30.6,0.09,1.37,0.3,2.52,4.09,4.09,6.08,0.0,53.8,90,52.2,50.53,53.8,50.9,65.3,47.2,2022-12-31T16:25:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:30:00,1672504200000,65.3,52,29.38,29.38,52.2,93.0,241.0,212.0,2.0,2.0,3.8,30.6,0.14,1.39,0.32,2.54,4.11,4.11,7.5,0.0,53.8,90,52.2,50.24,53.8,50.9,65.3,47.2,2022-12-31T16:30:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:35:00,1672504500000,65.3,52,29.383,29.383,51.8,95.0,194.0,198.0,1.1,1.8,3.6,30.6,0.14,1.4,0.33,2.55,4.12,4.12,9.31,0.0,53.6,90,51.8,50.41,53.6,50.7,65.3,47.2,2022-12-31T16:35:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:40:00,1672504800000,65.1,52,29.383,29.383,51.8,94.0,45.0,203.0,0.0,1.6,4.0,30.6,0.12,1.41,0.34,2.56,4.13,4.13,9.71,0.0,53.4,90,51.8,50.13,53.4,50.5,65.1,47.0,2022-12-31T16:40:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:45:00,1672505100000,65.3,52,29.383,29.383,51.4,96.0,192.0,194.0,1.3,1.6,3.8,30.6,0.09,1.42,0.35,2.57,4.14,4.14,11.13,0.0,53.2,90,51.4,50.3,53.2,50.3,65.3,47.2,2022-12-31T16:45:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:50:00,1672505400000,65.1,52,29.38,29.38,51.3,96.0,213.0,166.0,1.6,1.8,2.7,30.6,0.07,1.43,0.35,2.58,4.14,4.14,12.94,0.0,53.1,91,51.3,50.2,53.1,50.5,65.1,47.0,2022-12-31T16:50:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 08:55:00,1672505700000,65.1,52,29.386,29.386,51.4,96.0,200.0,209.0,1.3,1.6,2.7,30.6,0.07,1.43,0.36,2.58,4.15,4.15,14.92,0.0,53.1,92,51.4,50.3,53.1,50.8,65.1,47.0,2022-12-31T16:55:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:00:00,1672506000000,65.1,52,29.38,29.38,51.3,96.0,209.0,200.0,1.3,1.3,2.9,30.6,0.05,1.43,0.36,2.58,4.15,4.15,14.36,0.0,53.1,92,51.3,50.2,53.1,50.8,65.1,47.0,2022-12-31T17:00:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:05:00,1672506300000,65.1,52,29.377,29.377,51.4,93.0,205.0,192.0,2.0,1.3,3.4,30.6,0.02,1.44,0.36,2.59,4.15,4.15,18.31,0.0,52.9,90,51.4,49.44,52.9,50.0,65.1,47.0,2022-12-31T17:05:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:10:00,1672506600000,65.1,52,29.377,29.377,51.3,95.0,148.0,195.0,0.0,1.3,2.0,30.6,0.05,1.44,0.37,2.59,4.16,4.16,26.12,0.0,52.9,90,51.3,49.92,52.9,50.0,65.1,47.0,2022-12-31T17:10:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:15:00,1672506900000,65.1,52,29.371,29.371,51.3,95.0,163.0,196.0,1.6,1.3,4.3,30.6,0.07,1.45,0.38,2.6,4.17,4.17,29.04,0.0,52.7,91,51.3,49.92,52.7,50.1,65.1,47.0,2022-12-31T17:15:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:20:00,1672507200000,65.1,52,29.371,29.371,51.3,96.0,150.0,195.0,1.6,1.8,5.1,30.6,0.07,1.46,0.38,2.61,4.17,4.17,33.78,0.0,52.5,92,51.3,50.2,52.5,50.2,65.1,47.0,2022-12-31T17:20:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:25:00,1672507500000,65.1,52,29.371,29.371,51.3,96.0,185.0,198.0,1.3,1.8,4.5,30.6,0.02,1.46,0.38,2.61,4.17,4.17,41.52,0.0,52.5,91,51.3,50.2,52.5,49.9,65.1,47.0,2022-12-31T17:25:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:30:00,1672507800000,65.1,52,29.377,29.377,51.3,96.0,196.0,190.0,2.0,2.0,3.4,30.6,0.02,1.46,0.39,2.61,4.18,4.18,42.07,0.0,52.3,92,51.3,50.2,52.3,50.0,65.1,47.0,2022-12-31T17:30:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:35:00,1672508100000,65.1,52,29.371,29.371,51.1,95.0,234.0,206.0,0.0,1.3,2.2,30.6,0.02,1.47,0.39,2.61,4.18,4.18,40.81,0.0,52.7,92,51.1,49.72,52.7,50.4,65.1,47.0,2022-12-31T17:35:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:40:00,1672508400000,65.1,52,29.368,29.368,51.3,94.0,275.0,213.0,1.3,1.1,2.9,30.6,0.05,1.47,0.39,2.62,4.18,4.18,38.75,0.0,52.7,90,51.3,49.63,52.7,49.8,65.1,47.0,2022-12-31T17:40:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:45:00,1672508700000,65.1,52,29.365,29.365,51.3,94.0,225.0,218.0,1.1,1.6,2.5,30.6,0.05,1.47,0.4,2.62,4.19,4.19,41.99,0.0,52.9,90,51.3,49.63,52.9,50.0,65.1,47.0,2022-12-31T17:45:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:50:00,1672509000000,64.9,52,29.368,29.368,51.3,91.0,213.0,243.0,1.8,1.6,2.9,30.6,0.02,1.47,0.4,2.62,4.19,4.19,43.57,0.0,52.9,89,51.3,48.76,52.9,49.7,64.9,46.8,2022-12-31T17:50:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 09:55:00,1672509300000,65.1,52,29.362,29.362,51.3,93.0,220.0,220.0,1.3,1.8,2.7,30.6,0.02,1.48,0.4,2.63,4.19,4.19,41.28,0.0,52.9,90,51.3,49.34,52.9,50.0,65.1,47.0,2022-12-31T17:55:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:00:00,1672509600000,64.9,52,29.359,29.359,51.3,94.0,174.0,220.0,0.0,1.1,2.0,30.6,0.02,1.48,0.4,2.63,4.19,4.19,41.04,0.0,52.9,90,51.3,49.63,52.9,50.0,64.9,46.8,2022-12-31T18:00:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:05:00,1672509900000,64.9,52,29.365,29.365,51.1,94.0,212.0,166.0,1.3,0.0,2.9,30.6,0.02,1.48,0.41,2.63,4.2,4.2,37.65,0.0,52.9,90,51.1,49.43,52.9,50.0,64.9,46.8,2022-12-31T18:05:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:10:00,1672510200000,64.9,52,29.368,29.368,51.1,93.0,179.0,206.0,0.0,1.1,3.6,30.6,0.02,1.48,0.41,2.63,4.2,4.2,34.1,0.0,52.7,90,51.1,49.15,52.7,49.8,64.9,46.8,2022-12-31T18:10:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:15:00,1672510500000,64.9,52,29.365,29.365,51.1,95.0,251.0,206.0,1.6,1.6,2.2,30.6,0.02,1.48,0.41,2.63,4.2,4.2,33.7,0.0,52.7,90,51.1,49.72,52.7,49.8,64.9,46.8,2022-12-31T18:15:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:20:00,1672510800000,64.9,52,29.359,29.359,51.1,94.0,323.0,322.0,1.1,0.0,1.8,30.6,0.02,1.49,0.41,2.64,4.21,4.21,35.91,0.0,52.9,90,51.1,49.43,52.9,50.0,64.9,46.8,2022-12-31T18:20:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:25:00,1672511100000,64.9,52,29.351,29.351,50.9,93.0,209.0,196.0,1.1,1.1,2.0,30.6,0.02,1.49,0.41,2.64,4.21,4.21,43.8,0.0,52.9,90,50.9,48.95,52.9,50.0,64.9,46.8,2022-12-31T18:25:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:30:00,1672511400000,64.9,52,29.357,29.357,51.3,91.0,206.0,205.0,3.6,1.1,4.0,30.6,0.02,1.49,0.42,2.64,4.21,4.21,51.46,0.0,52.7,88,51.3,48.76,52.7,49.2,64.9,46.8,2022-12-31T18:30:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:35:00,1672511700000,64.9,52,29.365,29.365,51.3,91.0,192.0,212.0,1.6,2.5,4.7,30.6,0.02,1.5,0.42,2.65,4.21,4.21,47.51,0.0,52.5,88,51.3,48.76,52.5,49.0,64.9,46.8,2022-12-31T18:35:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:40:00,1672512000000,64.9,52,29.368,29.368,51.3,93.0,177.0,212.0,1.1,2.5,3.4,30.6,0.02,1.5,0.42,2.65,4.22,4.22,43.65,0.0,52.3,89,51.3,49.34,52.3,49.2,64.9,46.8,2022-12-31T18:40:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:45:00,1672512300000,64.9,52,29.359,29.359,51.3,95.0,186.0,226.0,0.0,1.1,1.6,30.6,0.05,1.5,0.43,2.65,4.22,4.22,65.82,0.0,52.5,89,51.3,49.92,52.5,49.4,64.9,46.8,2022-12-31T18:45:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:50:00,1672512600000,64.9,52,29.357,29.357,51.1,96.0,193.0,193.0,0.0,0.0,2.0,30.6,0.07,1.51,0.44,2.66,4.23,4.23,48.46,0.0,52.7,91,51.1,50.0,52.7,50.1,64.9,46.8,2022-12-31T18:50:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 10:55:00,1672512900000,64.9,52,29.365,29.365,51.3,94.0,180.0,198.0,1.3,0.0,2.5,30.6,0.07,1.52,0.44,2.67,4.23,4.23,47.36,0.0,52.7,90,51.3,49.63,52.7,49.8,64.9,46.8,2022-12-31T18:55:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:00:00,1672513200000,64.9,52,29.371,29.371,51.3,92.0,216.0,204.0,0.0,1.3,2.5,30.6,0.05,1.52,0.45,2.67,4.24,4.24,54.7,0.0,52.7,89,51.3,49.06,52.7,49.5,64.9,46.8,2022-12-31T19:00:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:05:00,1672513500000,64.9,52,29.357,29.357,51.3,92.0,269.0,219.0,0.0,1.8,4.3,30.6,0.05,1.52,0.45,2.67,4.24,4.24,54.7,0.0,52.7,89,51.3,49.06,52.7,49.5,64.9,46.8,2022-12-31T19:05:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:10:00,1672513800000,64.9,52,29.354,29.354,51.1,93.0,205.0,157.0,0.0,0.0,2.0,30.6,0.07,1.53,0.46,2.68,4.25,4.25,52.33,0.0,52.9,90,51.1,49.15,52.9,50.0,64.9,46.8,2022-12-31T19:10:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:15:00,1672514100000,64.9,52,29.354,29.354,51.1,95.0,160.0,154.0,0.0,0.0,1.8,30.6,0.07,1.53,0.46,2.69,4.25,4.25,68.27,0.0,52.9,91,51.1,49.72,52.9,50.3,64.9,46.8,2022-12-31T19:15:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:20:00,1672514400000,64.9,52,29.357,29.357,51.3,95.0,185.0,179.0,0.0,0.0,1.3,30.6,0.05,1.54,0.47,2.69,4.26,4.26,89.42,0.0,52.9,91,51.3,49.92,52.9,50.3,64.9,46.8,2022-12-31T19:20:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:25:00,1672514700000,64.9,52,29.357,29.357,51.3,93.0,144.0,176.0,2.2,0.0,4.5,30.6,0.02,1.54,0.47,2.69,4.26,4.26,67.72,0.0,52.9,88,51.3,49.34,52.9,49.4,64.9,46.8,2022-12-31T19:25:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:30:00,1672515000000,64.9,52,29.348,29.348,51.3,92.0,126.0,135.0,1.6,1.3,3.1,30.6,0.02,1.54,0.47,2.69,4.26,4.26,83.11,0.0,52.7,88,51.3,49.06,52.7,49.2,64.9,46.8,2022-12-31T19:30:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:35:00,1672515300000,64.9,52,29.351,29.351,51.3,94.0,134.0,139.0,2.9,1.6,3.8,30.6,0.02,1.55,0.47,2.7,4.26,4.26,85.0,0.0,52.5,90,51.3,49.63,52.5,49.7,64.9,46.8,2022-12-31T19:35:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:40:00,1672515600000,64.9,52,29.348,29.348,51.3,96.0,257.0,134.0,1.8,1.6,2.5,30.6,0.02,1.55,0.48,2.7,4.27,4.27,81.77,0.0,52.5,91,51.3,50.2,52.5,49.9,64.9,46.8,2022-12-31T19:40:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:45:00,1672515900000,64.8,52,29.342,29.342,51.1,92.0,252.0,260.0,2.2,1.8,2.9,30.6,0.05,1.55,0.48,2.71,4.27,4.27,73.32,0.0,52.7,91,51.1,48.86,52.7,50.1,64.8,46.8,2022-12-31T19:45:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:50:00,1672516200000,64.8,52,29.342,29.342,51.3,92.0,213.0,206.0,0.0,1.8,4.5,30.6,0.05,1.56,0.48,2.71,4.28,4.28,89.19,0.0,52.7,89,51.3,49.06,52.7,49.5,64.8,46.8,2022-12-31T19:50:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 11:55:00,1672516500000,64.9,52,29.345,29.345,51.4,92.0,60.0,209.0,0.0,1.6,2.7,30.6,0.02,1.56,0.48,2.71,4.28,4.28,92.82,0.0,52.7,90,51.4,49.15,52.7,49.8,64.9,46.8,2022-12-31T19:55:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:00:00,1672516800000,64.8,52,29.33,29.33,51.6,93.0,126.0,128.0,1.8,0.0,2.9,30.6,0.05,1.57,0.49,2.72,4.28,4.28,104.03,0.0,52.9,90,51.6,49.64,52.9,50.0,64.8,46.8,2022-12-31T20:00:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:05:00,1672517100000,64.8,52,29.336,29.336,51.4,93.0,219.0,123.0,0.0,1.1,2.0,30.6,0.02,1.57,0.49,2.72,4.28,4.28,87.06,0.0,52.9,90,51.4,49.44,52.9,50.0,64.8,46.8,2022-12-31T20:05:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:10:00,1672517400000,64.8,52,29.327,29.327,51.4,95.0,160.0,154.0,0.0,1.1,1.8,30.6,0.02,1.57,0.5,2.72,4.29,4.29,92.66,0.0,52.9,90,51.4,50.02,52.9,50.0,64.8,46.8,2022-12-31T20:10:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
